,Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
25757,14400.0,1.0,3.0,2.0,44.0,0.0,120.0,2098.0,0.0,120.0,1631.0,0.0,200.0,1247.0,0.0,200.0,1024.0,0.0,766.0,816.0,0.0,40.0,1166.0,0.0
25758,1900.0,1.0,3.0,1.0,47.0,0.0,48.0,243.0,0.0,48.0,286.0,0.0,20.0,329.0,0.0,20.0,344.0,0.0,20.0,358.0,0.0,20.0,372.0,0.0
25759,800.0,2.0,2.0,1.0,28.0,0.0,49.0,734.0,0.0,41.0,657.0,0.0,31.0,417.0,-1.0,0.0,31.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0
25760,5500.0,1.0,3.0,1.0,46.0,-1.0,20.0,12.0,-1.0,32.0,16.0,-1.0,20.0,32.0,2.0,0.0,35.0,0.0,40.0,20.0,0.0,0.0,44.0,1.0
25761,2000.0,1.0,2.0,1.0,45.0,0.0,46.0,329.0,0.0,46.0,321.0,0.0,13.0,362.0,0.0,14.0,369.0,0.0,14.0,377.0,0.0,13.0,385.0,0.0
25762,6700.0,2.0,1.0,2.0,48.0,0.0,204.0,6558.0,0.0,240.0,5473.0,0.0,160.0,5618.0,0.0,160.0,4652.0,0.0,128.0,4750.0,0.0,88.0,4351.0,0.0
25763,17700.0,1.0,1.0,2.0,39.0,0.0,2000.0,7442.0,0.0,4018.0,9302.0,0.0,281.0,12496.0,0.0,257.0,8893.0,0.0,243.0,8955.0,0.0,160.0,5227.0,0.0
25764,500.0,2.0,3.0,1.0,42.0,2.0,49.0,359.0,0.0,40.0,346.0,0.0,8.0,376.0,0.0,8.0,384.0,0.0,0.0,392.0,0.0,326.0,0.0,1.0
25765,14400.0,1.0,1.0,2.0,25.0,0.0,61.0,2021.0,0.0,107.0,1129.0,0.0,42.0,1000.0,0.0,21.0,700.0,0.0,5.0,219.0,0.0,10.0,212.0,0.0
25766,14400.0,2.0,3.0,2.0,36.0,-1.0,0.0,276.0,-1.0,60.0,-20.0,-1.0,615.0,30.0,-1.0,8.0,615.0,0.0,0.0,314.0,0.0,0.0,271.0,1.0
25767,5100.0,2.0,3.0,1.0,27.0,0.0,254.0,5284.0,0.0,180.0,5349.0,0.0,181.0,5172.0,0.0,192.0,5275.0,0.0,184.0,5287.0,0.0,186.0,5191.0,0.0
25768,2000.0,1.0,2.0,1.0,28.0,3.0,64.0,1310.0,2.0,0.0,1341.0,2.0,36.0,1304.0,0.0,28.0,783.0,0.0,32.0,761.0,0.0,32.0,781.0,1.0
25769,10400.0,2.0,1.0,1.0,58.0,1.0,0.0,-44.0,-2.0,900.0,-44.0,-1.0,0.0,856.0,-1.0,39.0,0.0,-1.0,40.0,39.0,-1.0,0.0,35.0,0.0
25770,2000.0,2.0,1.0,2.0,43.0,-1.0,0.0,65.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,148.0,0.0,-1.0,193.0,148.0,0.0
25771,13700.0,1.0,2.0,2.0,31.0,0.0,80.0,835.0,0.0,130.0,104.0,-1.0,2317.0,130.0,-1.0,906.0,2317.0,0.0,80.0,928.0,0.0,40.0,906.0,0.0
25772,2000.0,2.0,1.0,1.0,42.0,0.0,72.0,1941.0,0.0,70.0,1439.0,0.0,60.0,1178.0,0.0,44.0,1066.0,0.0,80.0,1049.0,0.0,45.0,1106.0,0.0
25773,9300.0,2.0,1.0,2.0,41.0,-2.0,0.0,14.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
25774,15900.0,1.0,2.0,2.0,38.0,1.0,16956.0,15854.0,-1.0,604.0,15794.0,0.0,584.0,15829.0,0.0,520.0,15438.0,0.0,380.0,12222.0,0.0,380.0,10855.0,0.0
25775,6400.0,2.0,2.0,1.0,39.0,-1.0,214.0,324.0,-1.0,205.0,214.0,-1.0,189.0,205.0,-1.0,265.0,189.0,-1.0,139.0,265.0,-1.0,119.0,139.0,0.0
25776,9300.0,2.0,1.0,2.0,24.0,0.0,120.0,2030.0,0.0,120.0,2116.0,0.0,80.0,2178.0,0.0,100.0,2138.0,0.0,100.0,2205.0,0.0,80.0,2112.0,0.0
25777,13300.0,2.0,1.0,2.0,36.0,-2.0,0.0,67.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,1169.0,0.0,-2.0,128.0,1169.0,-2.0,0.0,128.0,0.0
25778,10000.0,2.0,2.0,1.0,33.0,3.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
25779,14500.0,2.0,2.0,2.0,36.0,0.0,148.0,3336.0,0.0,45.0,3088.0,0.0,20.0,650.0,0.0,26.0,544.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0
25780,12700.0,1.0,2.0,2.0,27.0,0.0,320.0,5786.0,0.0,240.0,6013.0,0.0,227.0,6055.0,0.0,228.0,6161.0,0.0,230.0,6283.0,0.0,396.0,6409.0,0.0
25781,9700.0,2.0,1.0,2.0,28.0,1.0,0.0,361.0,1.0,0.0,-75.0,-2.0,0.0,-75.0,-2.0,0.0,-75.0,-2.0,0.0,-75.0,-2.0,0.0,-75.0,1.0
25782,1900.0,1.0,2.0,2.0,30.0,0.0,66.0,1851.0,0.0,1160.0,1092.0,0.0,41.0,1641.0,0.0,52.0,1185.0,0.0,104.0,1053.0,0.0,51.0,1139.0,0.0
25783,8100.0,1.0,1.0,2.0,31.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,0.0
25784,6400.0,2.0,3.0,2.0,26.0,0.0,400.0,782.0,0.0,0.0,961.0,2.0,684.0,702.0,-1.0,174.0,684.0,-1.0,100.0,174.0,-1.0,0.0,196.0,0.0
25785,7900.0,2.0,1.0,1.0,37.0,-2.0,485.0,225.0,-2.0,537.0,485.0,-2.0,138.0,532.0,-2.0,555.0,138.0,-2.0,206.0,555.0,-2.0,42.0,206.0,0.0
25786,14000.0,2.0,1.0,2.0,30.0,0.0,380.0,10403.0,0.0,431.0,10610.0,0.0,1162.0,10869.0,0.0,2.0,11826.0,2.0,404.0,11347.0,0.0,373.0,11303.0,0.0
25787,11600.0,2.0,2.0,2.0,35.0,0.0,480.0,12231.0,0.0,480.0,12416.0,0.0,480.0,12602.0,0.0,441.0,12563.0,0.0,444.0,12705.0,0.0,481.0,12633.0,0.0
25788,8000.0,1.0,1.0,2.0,35.0,0.0,95.0,2659.0,0.0,99.0,2680.0,0.0,97.0,2705.0,0.0,97.0,2723.0,0.0,115.0,2778.0,0.0,120.0,2850.0,0.0
25789,1700.0,1.0,1.0,2.0,36.0,1.0,0.0,443.0,2.0,400.0,424.0,2.0,40.0,816.0,2.0,80.0,831.0,2.0,0.0,885.0,3.0,0.0,860.0,1.0
25790,900.0,2.0,2.0,2.0,24.0,2.0,0.0,695.0,2.0,51.0,672.0,0.0,31.0,712.0,0.0,26.0,697.0,0.0,32.0,705.0,0.0,30.0,725.0,0.0
25791,400.0,1.0,2.0,2.0,23.0,0.0,45.0,234.0,0.0,68.0,269.0,0.0,49.0,332.0,0.0,0.0,376.0,2.0,30.0,364.0,2.0,0.0,536.0,0.0
25792,7200.0,2.0,2.0,2.0,22.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,1.0
25793,4100.0,1.0,3.0,1.0,48.0,-2.0,0.0,254.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
25794,700.0,2.0,2.0,2.0,21.0,0.0,53.0,663.0,0.0,50.0,705.0,0.0,32.0,742.0,0.0,40.0,622.0,0.0,40.0,652.0,0.0,40.0,681.0,0.0
25795,20100.0,2.0,1.0,2.0,28.0,0.0,93.0,3133.0,0.0,104.0,2449.0,0.0,60.0,2218.0,0.0,81.0,1888.0,0.0,48.0,1281.0,0.0,71.0,893.0,0.0
25796,6000.0,2.0,1.0,1.0,43.0,-1.0,38.0,20.0,2.0,0.0,48.0,2.0,39.0,38.0,-1.0,0.0,39.0,0.0,29.0,39.0,-1.0,0.0,29.0,0.0
25797,3200.0,2.0,1.0,2.0,36.0,-1.0,10.0,405.0,-1.0,240.0,10.0,-1.0,8.0,239.0,-1.0,66.0,8.0,-1.0,675.0,66.0,-1.0,160.0,675.0,0.0
25798,3800.0,2.0,4.0,2.0,99.0,9.0,1421.0,2404.0,6.0,1605.0,2767.0,4.0,3083.0,3208.0,8.0,1562.0,2463.0,1.0,112.0,1748.0,7.0,2077.0,2283.0,0.0
25799,4900.0,2.0,2.0,2.0,23.0,0.0,60.0,1166.0,0.0,60.0,1196.0,0.0,96.0,1236.0,0.0,46.0,1312.0,0.0,58.0,1289.0,0.0,43.0,1276.0,0.0
25800,3900.0,2.0,1.0,1.0,28.0,1.0,0.0,3094.0,2.0,138.0,3021.0,0.0,120.0,3086.0,0.0,114.0,3128.0,0.0,105.0,3136.0,0.0,100.0,2889.0,1.0
25801,2400.0,2.0,3.0,1.0,60.0,1.0,0.0,1050.0,2.0,70.0,1022.0,0.0,80.0,1063.0,0.0,48.0,1113.0,0.0,48.0,1131.0,0.0,45.0,1155.0,0.0
25802,9300.0,2.0,1.0,2.0,31.0,1.0,6.0,0.0,-1.0,46.0,6.0,-1.0,45.0,45.0,-1.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0
25803,3200.0,2.0,1.0,1.0,27.0,3.0,0.0,2879.0,2.0,131.0,2809.0,0.0,128.0,2872.0,0.0,458.0,2925.0,0.0,0.0,3312.0,3.0,0.0,3253.0,1.0
25804,1300.0,2.0,1.0,2.0,25.0,0.0,80.0,1045.0,0.0,100.0,1096.0,0.0,60.0,1160.0,0.0,40.0,1072.0,0.0,80.0,1038.0,0.0,120.0,886.0,0.0
25805,5500.0,1.0,2.0,2.0,47.0,0.0,60.0,1474.0,0.0,51.0,1117.0,0.0,24.0,995.0,0.0,1671.0,916.0,0.0,68.0,2026.0,0.0,63.0,1893.0,0.0
25806,1200.0,2.0,2.0,2.0,26.0,0.0,135.0,714.0,0.0,0.0,825.0,2.0,58.0,798.0,2.0,0.0,728.0,2.0,20.0,485.0,0.0,97.0,275.0,0.0
25807,3600.0,1.0,2.0,2.0,35.0,0.0,200.0,2435.0,0.0,88.0,2609.0,0.0,161.0,2670.0,0.0,488.0,2804.0,0.0,400.0,3224.0,0.0,0.0,3595.0,0.0
25808,10700.0,2.0,1.0,2.0,31.0,-1.0,90.0,7.0,-1.0,61.0,90.0,0.0,163.0,147.0,-1.0,162.0,163.0,-1.0,3.0,159.0,0.0,3.0,328.0,0.0
25809,8100.0,2.0,2.0,2.0,30.0,0.0,122.0,1545.0,0.0,52.0,1624.0,0.0,136.0,1312.0,0.0,120.0,587.0,0.0,80.0,684.0,0.0,0.0,753.0,0.0
25810,4800.0,2.0,5.0,1.0,62.0,4.0,175.0,2538.0,6.0,1165.0,2929.0,6.0,187.0,1236.0,9.0,403.0,456.0,3.0,859.0,4631.0,3.0,71.0,197.0,1.0
25811,2100.0,2.0,2.0,3.0,37.0,0.0,240.0,1960.0,0.0,200.0,1976.0,0.0,200.0,1835.0,0.0,320.0,1831.0,0.0,160.0,2003.0,0.0,160.0,1964.0,0.0
25812,3300.0,1.0,1.0,2.0,31.0,0.0,200.0,1951.0,0.0,120.0,1708.0,0.0,200.0,1384.0,0.0,200.0,1552.0,0.0,120.0,1638.0,0.0,80.0,1634.0,0.0
25813,8000.0,2.0,2.0,2.0,31.0,0.0,140.0,3720.0,0.0,120.0,3310.0,0.0,120.0,3163.0,0.0,120.0,3026.0,0.0,120.0,2898.0,0.0,80.0,2557.0,0.0
25814,3300.0,1.0,2.0,2.0,25.0,0.0,43.0,234.0,0.0,0.0,268.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
25815,4400.0,1.0,1.0,2.0,25.0,0.0,240.0,2591.0,0.0,80.0,2709.0,0.0,120.0,1964.0,0.0,80.0,2048.0,0.0,80.0,2012.0,0.0,120.0,2021.0,0.0
25816,16100.0,2.0,3.0,1.0,41.0,1.0,144.0,95.0,-1.0,19.0,140.0,-1.0,8.0,19.0,-1.0,103.0,-8.0,-2.0,78.0,95.0,-1.0,42.0,78.0,0.0
25817,3300.0,2.0,1.0,2.0,22.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,33.0,0.0,-1.0,72.0,33.0,-1.0,0.0,72.0,1.0
25818,7500.0,1.0,1.0,2.0,28.0,0.0,182.0,5537.0,0.0,202.0,5648.0,0.0,260.0,5779.0,0.0,64.0,5950.0,0.0,69.0,1951.0,0.0,91.0,1994.0,0.0
25819,1200.0,2.0,3.0,1.0,55.0,2.0,0.0,1426.0,2.0,69.0,1391.0,0.0,98.0,1438.0,0.0,43.0,1507.0,0.0,44.0,1332.0,0.0,124.0,1132.0,0.0
25820,8400.0,2.0,1.0,1.0,30.0,-1.0,0.0,344.0,-1.0,169.0,0.0,-1.0,169.0,169.0,-1.0,169.0,169.0,-1.0,179.0,169.0,-1.0,172.0,179.0,0.0
25821,2100.0,1.0,1.0,1.0,35.0,1.0,0.0,1870.0,2.0,48.0,1829.0,0.0,6.0,1821.0,0.0,120.0,1819.0,0.0,0.0,169.0,0.0,0.0,169.0,0.0
25823,800.0,2.0,2.0,1.0,41.0,0.0,62.0,660.0,0.0,51.0,711.0,0.0,48.0,657.0,0.0,21.0,647.0,0.0,19.0,660.0,0.0,22.0,515.0,1.0
25824,3100.0,2.0,5.0,1.0,32.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
25825,8000.0,1.0,1.0,1.0,27.0,2.0,584.0,7120.0,2.0,280.0,6974.0,2.0,0.0,6345.0,2.0,240.0,6181.0,0.0,460.0,5415.0,0.0,1.0,5701.0,1.0
25826,1100.0,2.0,3.0,1.0,47.0,-2.0,421.0,276.0,-2.0,192.0,420.0,-2.0,189.0,191.0,-2.0,2230.0,183.0,-2.0,168.0,470.0,-2.0,913.0,168.0,0.0
25827,11200.0,1.0,2.0,1.0,46.0,0.0,172.0,5105.0,0.0,200.0,5133.0,0.0,172.0,4675.0,0.0,149.0,4716.0,0.0,152.0,4760.0,0.0,180.0,4643.0,0.0
25828,1100.0,2.0,1.0,2.0,20.0,0.0,72.0,1174.0,0.0,120.0,1193.0,0.0,56.0,1223.0,0.0,22.0,1159.0,0.0,21.0,1118.0,0.0,40.0,1065.0,0.0
25829,19200.0,2.0,1.0,1.0,51.0,-2.0,3487.0,4211.0,-2.0,752.0,3465.0,-2.0,1395.0,752.0,-2.0,2957.0,1395.0,-2.0,1918.0,2957.0,-2.0,2258.0,1918.0,0.0
25830,17900.0,2.0,1.0,1.0,32.0,1.0,457.0,25.0,-1.0,0.0,455.0,2.0,90.0,95.0,0.0,0.0,113.0,0.0,173.0,90.0,-1.0,0.0,173.0,0.0
25831,5300.0,2.0,1.0,2.0,28.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,53.0,0.0,0.0
25832,2800.0,1.0,1.0,2.0,27.0,-1.0,234.0,206.0,-1.0,239.0,233.0,-1.0,471.0,238.0,-1.0,54.0,471.0,-1.0,19.0,54.0,-1.0,185.0,19.0,0.0
25833,2100.0,1.0,2.0,2.0,23.0,0.0,86.0,1861.0,0.0,94.0,1904.0,0.0,50.0,1952.0,0.0,29.0,1651.0,0.0,23.0,671.0,0.0,24.0,678.0,0.0
25835,2100.0,2.0,1.0,2.0,40.0,2.0,76.0,1369.0,0.0,144.0,1422.0,0.0,0.0,1530.0,2.0,120.0,1493.0,2.0,0.0,1588.0,2.0,140.0,1557.0,1.0
25836,5200.0,2.0,1.0,2.0,25.0,-1.0,176.0,144.0,-1.0,150.0,176.0,-1.0,56.0,150.0,-1.0,523.0,56.0,-1.0,51.0,523.0,-1.0,41.0,51.0,1.0
25837,5100.0,1.0,2.0,1.0,34.0,-1.0,4.0,4.0,-1.0,4.0,4.0,-1.0,4.0,4.0,-1.0,4.0,4.0,-1.0,4.0,4.0,-1.0,36.0,4.0,0.0
25838,9500.0,2.0,2.0,2.0,37.0,0.0,40.0,630.0,0.0,0.0,516.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
25839,6100.0,2.0,1.0,2.0,22.0,-2.0,0.0,116.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
25840,6300.0,2.0,3.0,1.0,55.0,0.0,613.0,3836.0,0.0,229.0,4321.0,0.0,987.0,4422.0,0.0,230.0,5235.0,0.0,213.0,5381.0,0.0,240.0,5411.0,0.0
25841,20100.0,1.0,1.0,2.0,35.0,0.0,200.0,1140.0,0.0,200.0,1045.0,0.0,320.0,1189.0,0.0,0.0,1459.0,0.0,81.0,247.0,0.0,309.0,286.0,0.0
25842,17200.0,1.0,1.0,1.0,40.0,-1.0,424.0,244.0,-1.0,1258.0,422.0,-1.0,16704.0,1256.0,-1.0,137.0,16704.0,-1.0,190.0,137.0,-1.0,613.0,190.0,0.0
25843,8000.0,1.0,1.0,2.0,57.0,5.0,1196.0,4660.0,7.0,3183.0,7038.0,2.0,4778.0,5385.0,4.0,1472.0,5084.0,2.0,2185.0,5945.0,8.0,1289.0,3266.0,1.0
25844,300.0,1.0,2.0,1.0,50.0,1.0,32.0,-1.0,-1.0,0.0,31.0,-1.0,31.0,0.0,-1.0,0.0,31.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0
25845,300.0,2.0,2.0,1.0,39.0,-1.0,200.0,202.0,-1.0,249.0,148.0,-1.0,39.0,249.0,-1.0,353.0,39.0,-1.0,0.0,353.0,0.0,259.0,240.0,0.0
25846,5700.0,2.0,1.0,2.0,25.0,-1.0,0.0,16.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,118.0,0.0,0.0
25847,8000.0,2.0,2.0,2.0,32.0,-2.0,153.0,60.0,-2.0,0.0,152.0,-2.0,183.0,0.0,-2.0,50.0,183.0,-2.0,0.0,50.0,-2.0,130.0,0.0,0.0
25848,2000.0,1.0,2.0,1.0,44.0,0.0,58.0,1107.0,0.0,59.0,1131.0,0.0,59.0,1157.0,0.0,49.0,1181.0,0.0,54.0,1195.0,0.0,22.0,1208.0,0.0
25849,2800.0,2.0,2.0,2.0,32.0,-1.0,109.0,2780.0,0.0,103.0,4513.0,0.0,109.0,2812.0,0.0,94.0,2841.0,0.0,100.0,2649.0,0.0,106.0,2674.0,1.0
25850,2000.0,2.0,3.0,2.0,53.0,0.0,69.0,1391.0,0.0,72.0,1378.0,0.0,120.0,1332.0,0.0,40.0,721.0,0.0,40.0,750.0,0.0,26.0,776.0,1.0
25851,3300.0,1.0,1.0,2.0,33.0,-1.0,159.0,320.0,-1.0,274.0,159.0,-1.0,69.0,274.0,-1.0,55.0,69.0,-1.0,798.0,55.0,-1.0,97.0,798.0,0.0
25852,11300.0,1.0,2.0,1.0,41.0,1.0,0.0,9524.0,2.0,320.0,9141.0,0.0,240.0,7644.0,0.0,200.0,6406.0,0.0,400.0,6177.0,0.0,200.0,6241.0,0.0
25853,800.0,2.0,3.0,1.0,38.0,-1.0,25.0,25.0,-1.0,50.0,25.0,-1.0,0.0,50.0,2.0,25.0,25.0,-1.0,31.0,25.0,-1.0,25.0,31.0,1.0
25854,14700.0,2.0,3.0,1.0,31.0,0.0,65.0,723.0,0.0,53.0,734.0,0.0,44.0,761.0,0.0,40.0,694.0,0.0,400.0,730.0,0.0,40.0,928.0,0.0
25855,5200.0,1.0,3.0,2.0,31.0,0.0,44.0,1174.0,0.0,121.0,131.0,0.0,28.0,247.0,-1.0,67.0,28.0,-1.0,0.0,67.0,-1.0,0.0,0.0,0.0
25856,5300.0,2.0,3.0,2.0,28.0,0.0,40.0,518.0,0.0,91.0,400.0,-1.0,45.0,91.0,-1.0,52.0,45.0,-1.0,0.0,52.0,-1.0,83.0,0.0,0.0
25857,1900.0,1.0,3.0,2.0,28.0,0.0,80.0,1682.0,0.0,80.0,1217.0,0.0,40.0,713.0,0.0,40.0,681.0,0.0,40.0,655.0,0.0,40.0,629.0,0.0
25858,1100.0,2.0,3.0,1.0,42.0,1.0,1.0,1122.0,2.0,80.0,935.0,0.0,80.0,914.0,0.0,200.0,922.0,0.0,40.0,1003.0,0.0,121.0,1026.0,0.0
25859,11200.0,2.0,2.0,1.0,41.0,-2.0,224.0,585.0,-2.0,536.0,224.0,-2.0,800.0,536.0,-2.0,423.0,800.0,-2.0,337.0,423.0,-2.0,542.0,337.0,0.0
25860,14000.0,2.0,2.0,1.0,33.0,-1.0,35.0,18.0,-1.0,0.0,35.0,2.0,11.0,17.0,-1.0,23.0,11.0,-1.0,37.0,23.0,-1.0,0.0,37.0,1.0
25861,7200.0,2.0,1.0,2.0,31.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,226.0,0.0,-1.0,0.0,226.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0
25862,6100.0,2.0,3.0,1.0,58.0,-1.0,365.0,219.0,-1.0,694.0,365.0,-1.0,258.0,694.0,-1.0,490.0,258.0,-1.0,326.0,490.0,-1.0,210.0,326.0,0.0
25863,9900.0,2.0,1.0,1.0,34.0,0.0,420.0,10217.0,0.0,480.0,10121.0,0.0,400.0,9613.0,0.0,400.0,9788.0,0.0,360.0,9609.0,0.0,360.0,8990.0,0.0
25864,20000.0,2.0,1.0,2.0,29.0,0.0,280.0,1324.0,0.0,267.0,1391.0,0.0,60.0,1417.0,0.0,20.0,1139.0,0.0,200.0,629.0,0.0,120.0,316.0,0.0
25865,5300.0,2.0,1.0,1.0,41.0,-1.0,392.0,31.0,-1.0,0.0,385.0,2.0,304.0,330.0,2.0,0.0,596.0,2.0,200.0,550.0,0.0,400.0,305.0,1.0
25866,9300.0,2.0,1.0,1.0,23.0,-1.0,1400.0,1400.0,-1.0,1795.0,1400.0,-1.0,8.0,1795.0,0.0,16.0,403.0,0.0,9.0,276.0,-1.0,143.0,9.0,0.0
25867,6000.0,1.0,2.0,1.0,44.0,0.0,132.0,3552.0,0.0,201.0,3580.0,0.0,202.0,3598.0,0.0,121.0,3478.0,0.0,200.0,3171.0,0.0,200.0,2981.0,0.0
25868,5600.0,1.0,1.0,2.0,27.0,-2.0,71.0,37.0,-2.0,127.0,71.0,-2.0,202.0,127.0,-2.0,16.0,202.0,-2.0,123.0,16.0,-2.0,44.0,123.0,0.0
25869,12800.0,2.0,1.0,2.0,35.0,0.0,200.0,1161.0,0.0,201.0,1127.0,0.0,40.0,1148.0,0.0,120.0,775.0,0.0,0.0,406.0,0.0,281.0,152.0,0.0
25870,1200.0,2.0,2.0,2.0,29.0,2.0,55.0,1142.0,0.0,200.0,657.0,0.0,0.0,726.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
25871,14400.0,2.0,2.0,3.0,40.0,0.0,665.0,17167.0,0.0,381.0,11141.0,0.0,375.0,10364.0,0.0,400.0,10400.0,0.0,381.0,10630.0,0.0,399.0,10372.0,0.0
25872,2800.0,2.0,3.0,1.0,38.0,0.0,51.0,990.0,0.0,61.0,1023.0,0.0,80.0,644.0,0.0,40.0,703.0,0.0,40.0,733.0,0.0,40.0,651.0,0.0
25873,7900.0,2.0,2.0,2.0,26.0,0.0,283.0,7821.0,0.0,320.0,7835.0,0.0,280.0,7762.0,0.0,340.0,7582.0,0.0,240.0,7087.0,0.0,240.0,6840.0,0.0
25874,7900.0,1.0,3.0,1.0,51.0,0.0,470.0,4786.0,0.0,164.0,5114.0,2.0,0.0,5138.0,2.0,560.0,4602.0,2.0,0.0,4692.0,2.0,415.0,4218.0,0.0
25875,2000.0,2.0,1.0,2.0,27.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,17.0,0.0,-1.0,10.0,17.0,0.0
25876,2300.0,1.0,2.0,2.0,48.0,0.0,1548.0,3256.0,0.0,64.0,2081.0,0.0,26.0,1417.0,0.0,26.0,961.0,0.0,40.0,807.0,0.0,200.0,645.0,0.0
25877,10400.0,1.0,2.0,1.0,27.0,0.0,201.0,1052.0,0.0,81.0,376.0,0.0,311.0,203.0,-1.0,55.0,309.0,-1.0,0.0,55.0,-1.0,71.0,0.0,0.0
25878,3500.0,2.0,2.0,2.0,26.0,0.0,128.0,3344.0,0.0,124.0,3398.0,0.0,187.0,3430.0,0.0,128.0,3199.0,0.0,100.0,2801.0,2.0,100.0,2834.0,0.0
25879,20100.0,2.0,2.0,1.0,44.0,0.0,0.0,5994.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
25880,800.0,1.0,2.0,2.0,37.0,2.0,139.0,414.0,2.0,19.0,533.0,2.0,22.0,532.0,0.0,66.0,545.0,0.0,68.0,602.0,0.0,60.0,660.0,0.0
25881,12400.0,2.0,2.0,1.0,30.0,0.0,496.0,11878.0,0.0,520.0,12111.0,0.0,528.0,11966.0,0.0,400.0,12210.0,0.0,380.0,10495.0,0.0,400.0,10174.0,0.0
25882,20000.0,1.0,2.0,2.0,44.0,-2.0,45.0,1068.0,-2.0,6002.0,1053.0,-1.0,192.0,3177.0,0.0,129.0,3117.0,0.0,35.0,2225.0,-2.0,25.0,1204.0,0.0
25883,6400.0,2.0,1.0,1.0,44.0,-1.0,177.0,134.0,-1.0,122.0,177.0,-1.0,245.0,122.0,-1.0,191.0,245.0,-1.0,0.0,191.0,0.0,242.0,58.0,0.0
25884,11900.0,1.0,2.0,1.0,27.0,0.0,120.0,354.0,0.0,200.0,324.0,0.0,852.0,489.0,0.0,0.0,1092.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
25885,4100.0,2.0,2.0,2.0,24.0,0.0,160.0,4031.0,0.0,160.0,3959.0,0.0,160.0,4055.0,0.0,140.0,4019.0,0.0,148.0,3885.0,0.0,160.0,3970.0,0.0
25886,20100.0,1.0,2.0,2.0,31.0,0.0,320.0,5064.0,0.0,340.0,5301.0,0.0,280.0,5558.0,2.0,280.0,5689.0,0.0,240.0,5798.0,0.0,600.0,5948.0,0.0
25887,14500.0,2.0,2.0,1.0,39.0,0.0,508.0,14679.0,0.0,56.0,-708.0,-2.0,12780.0,-708.0,-1.0,523.0,12043.0,0.0,98.0,12281.0,0.0,104.0,2538.0,1.0
25888,8300.0,2.0,2.0,1.0,36.0,0.0,280.0,5964.0,0.0,304.0,6158.0,0.0,41.0,6294.0,0.0,1460.0,142.0,-1.0,120.0,1384.0,0.0,120.0,1303.0,0.0
25889,2500.0,1.0,2.0,2.0,29.0,0.0,86.0,2282.0,0.0,92.0,2331.0,0.0,107.0,2383.0,0.0,41.0,2452.0,0.0,40.0,1183.0,0.0,52.0,1091.0,0.0
